Fx,Fy,Fz,Mx,My,Mz, ,X,Y,Z,W,P,R
5.403,3.285,40.524,0.166,-0.276,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.129,3.403,40.887,0.171,-0.264,-0.26,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.256,3.442,40.632,0.17,-0.263,-0.258,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.296,3.472,40.691,0.156,-0.272,-0.264,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.217,3.481,40.936,0.164,-0.267,-0.261,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.384,3.373,40.593,0.165,-0.288,-0.259,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.237,3.354,40.74,0.166,-0.263,-0.254,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.325,3.393,40.564,0.159,-0.266,-0.251,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.511,3.236,40.642,0.163,-0.283,-0.252,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.521,3.315,40.632,0.163,-0.277,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.305,3.442,40.74,0.156,-0.271,-0.256,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.364,3.403,40.838,0.159,-0.274,-0.256,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.384,3.383,40.809,0.169,-0.279,-0.252,    ,848.706,-64.741,330.727,-178.177,-0.745,179.016
5.335,3.432,40.838,0.169,-0.269,-0.26,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.227,3.383,40.642,0.163,-0.27,-0.262,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.443,3.285,40.936,0.148,-0.272,-0.259,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.433,3.383,40.358,0.162,-0.279,-0.247,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.452,3.324,40.623,0.158,-0.269,-0.258,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.374,3.275,40.76,0.153,-0.276,-0.253,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.413,3.413,40.691,0.163,-0.279,-0.253,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.207,3.462,40.691,0.167,-0.273,-0.262,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.247,3.315,40.828,0.159,-0.272,-0.258,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.354,3.442,40.809,0.162,-0.272,-0.255,    ,848.706,-64.741,330.727,-178.177,-0.745,179.016
5.325,3.364,40.681,0.161,-0.269,-0.254,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.325,3.393,40.907,0.163,-0.273,-0.257,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.286,3.393,40.691,0.16,-0.275,-0.265,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.403,3.275,40.828,0.158,-0.287,-0.26,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.403,3.501,40.887,0.16,-0.269,-0.263,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.345,3.432,40.887,0.164,-0.262,-0.262,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.345,3.452,40.485,0.16,-0.286,-0.262,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.384,3.383,40.897,0.16,-0.276,-0.257,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.354,3.422,40.721,0.165,-0.273,-0.259,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.227,3.472,40.73,0.167,-0.28,-0.259,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.247,3.57,40.838,0.16,-0.267,-0.26,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.384,3.452,40.809,0.166,-0.281,-0.261,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.394,3.54,40.74,0.162,-0.273,-0.265,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.374,3.638,40.789,0.162,-0.268,-0.258,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.305,3.403,40.77,0.153,-0.273,-0.257,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.374,3.521,40.858,0.167,-0.279,-0.262,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.374,3.383,40.573,0.165,-0.279,-0.246,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.403,3.432,40.779,0.163,-0.272,-0.257,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.354,3.334,40.318,0.163,-0.273,-0.249,    ,848.706,-64.741,330.727,-178.177,-0.745,179.016
5.423,3.481,40.426,0.158,-0.279,-0.254,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.433,3.383,40.691,0.154,-0.276,-0.253,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.266,3.481,40.26,0.175,-0.28,-0.245,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.296,3.511,40.446,0.168,-0.27,-0.254,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.335,3.432,40.887,0.161,-0.275,-0.26,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.384,3.501,40.76,0.168,-0.279,-0.255,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.315,3.442,40.73,0.173,-0.28,-0.259,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.286,3.491,40.181,0.162,-0.277,-0.251,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.374,3.403,40.181,0.173,-0.276,-0.251,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.462,3.373,40.24,0.169,-0.286,-0.245,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.256,3.315,40.623,0.154,-0.265,-0.255,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.354,3.628,40.495,0.175,-0.274,-0.246,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.315,3.55,40.564,0.167,-0.276,-0.249,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.305,3.501,40.505,0.173,-0.273,-0.248,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.423,3.315,41.005,0.151,-0.276,-0.259,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.276,3.442,40.907,0.164,-0.272,-0.26,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.403,3.373,40.897,0.153,-0.277,-0.252,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.384,3.432,40.583,0.167,-0.277,-0.252,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.374,3.54,40.524,0.17,-0.269,-0.246,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.296,3.422,40.623,0.159,-0.279,-0.247,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.345,3.472,40.789,0.164,-0.271,-0.264,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.198,3.393,40.858,0.155,-0.275,-0.265,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.384,3.56,40.77,0.178,-0.299,-0.263,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.423,3.373,40.475,0.161,-0.281,-0.248,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.433,3.472,40.417,0.169,-0.288,-0.246,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.296,3.373,40.603,0.161,-0.274,-0.255,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.198,3.432,40.358,0.164,-0.27,-0.246,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.335,3.54,40.426,0.165,-0.278,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.433,3.403,40.348,0.17,-0.287,-0.244,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.286,3.364,40.446,0.16,-0.266,-0.249,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.296,3.609,40.573,0.158,-0.263,-0.251,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.354,3.383,40.466,0.15,-0.274,-0.247,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.423,3.521,40.417,0.161,-0.281,-0.255,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.256,3.501,40.446,0.167,-0.272,-0.244,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.394,3.521,40.132,0.165,-0.269,-0.244,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.551,3.599,40.348,0.176,-0.29,-0.24,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.423,3.501,40.554,0.167,-0.28,-0.255,    ,848.706,-64.741,330.727,-178.177,-0.745,179.016
5.247,3.324,40.485,0.171,-0.275,-0.248,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.403,3.53,40.534,0.165,-0.278,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.305,3.472,40.466,0.156,-0.268,-0.252,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.502,3.472,40.417,0.171,-0.28,-0.246,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.335,3.393,40.269,0.163,-0.274,-0.247,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.198,3.55,40.299,0.173,-0.272,-0.247,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.482,3.432,40.534,0.159,-0.289,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.335,3.393,40.162,0.161,-0.279,-0.249,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.345,3.462,40.426,0.167,-0.287,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.433,3.472,40.318,0.17,-0.287,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.384,3.481,40.387,0.165,-0.285,-0.251,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.374,3.364,40.328,0.157,-0.277,-0.243,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.335,3.462,40.534,0.145,-0.276,-0.244,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.237,3.432,40.309,0.174,-0.282,-0.255,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.188,3.609,40.132,0.166,-0.282,-0.243,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.266,3.648,40.338,0.173,-0.267,-0.249,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.502,3.56,40.554,0.171,-0.283,-0.246,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.237,3.53,40.191,0.177,-0.286,-0.248,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.237,3.521,40.515,0.163,-0.273,-0.248,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.394,3.462,40.544,0.156,-0.279,-0.251,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.384,3.472,40.534,0.158,-0.271,-0.248,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.433,3.462,40.171,0.168,-0.275,-0.249,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.266,3.403,40.485,0.169,-0.285,-0.254,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.09,3.403,40.485,0.169,-0.272,-0.245,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.374,3.57,40.368,0.155,-0.268,-0.246,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.296,3.56,40.299,0.148,-0.275,-0.249,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.227,3.511,40.377,0.162,-0.279,-0.243,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.482,3.579,40.269,0.167,-0.279,-0.243,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.472,3.442,40.348,0.168,-0.293,-0.247,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.452,3.422,40.466,0.15,-0.281,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.315,3.324,40.005,0.17,-0.288,-0.256,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.433,3.53,39.926,0.175,-0.285,-0.245,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.296,3.334,40.103,0.174,-0.28,-0.249,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.345,3.638,40.573,0.167,-0.277,-0.242,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.394,3.481,40.25,0.169,-0.276,-0.246,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.403,3.55,40.426,0.168,-0.278,-0.246,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.315,3.491,40.505,0.168,-0.278,-0.253,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.423,3.56,40.417,0.172,-0.284,-0.245,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.335,3.462,40.142,0.159,-0.286,-0.253,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.325,3.511,40.289,0.16,-0.264,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.266,3.521,40.436,0.173,-0.28,-0.251,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.305,3.599,40.338,0.169,-0.28,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.335,3.619,40.211,0.176,-0.288,-0.256,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.364,3.511,40.22,0.163,-0.278,-0.248,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.286,3.481,40.152,0.164,-0.286,-0.251,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.345,3.364,40.25,0.168,-0.279,-0.244,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.325,3.501,40.279,0.168,-0.281,-0.249,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.247,3.56,40.044,0.161,-0.267,-0.252,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.345,3.501,40.269,0.182,-0.285,-0.247,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.276,3.55,40.368,0.163,-0.278,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.403,3.638,40.456,0.169,-0.284,-0.244,    ,848.706,-64.741,330.727,-178.177,-0.745,179.016
5.207,3.393,40.201,0.168,-0.282,-0.249,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.315,3.472,40.358,0.163,-0.283,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.217,3.452,40.466,0.16,-0.274,-0.249,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.345,3.55,40.289,0.171,-0.276,-0.248,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.305,3.481,40.211,0.157,-0.275,-0.248,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.374,3.589,40.083,0.178,-0.276,-0.249,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.394,3.393,40.279,0.161,-0.275,-0.254,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.247,3.56,40.407,0.163,-0.276,-0.251,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.413,3.413,40.466,0.16,-0.281,-0.244,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.315,3.677,40.191,0.179,-0.288,-0.246,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.452,3.53,40.397,0.164,-0.283,-0.248,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.188,3.462,40.485,0.163,-0.276,-0.251,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.394,3.521,40.142,0.178,-0.28,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.384,3.422,40.309,0.168,-0.285,-0.247,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.433,3.54,40.122,0.171,-0.292,-0.247,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.354,3.57,40.377,0.178,-0.284,-0.247,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.266,3.53,40.436,0.164,-0.279,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.266,3.442,40.279,0.165,-0.28,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.462,3.422,40.623,0.16,-0.28,-0.252,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.305,3.472,40.279,0.173,-0.281,-0.251,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.217,3.442,40.191,0.171,-0.274,-0.239,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.335,3.55,40.034,0.174,-0.275,-0.249,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.276,3.481,40.368,0.166,-0.276,-0.251,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.354,3.511,40.132,0.162,-0.282,-0.243,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.394,3.432,40.113,0.166,-0.275,-0.242,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.227,3.53,40.132,0.158,-0.268,-0.247,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.217,3.55,40.358,0.164,-0.272,-0.242,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.247,3.55,40.171,0.171,-0.272,-0.251,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.354,3.472,40.328,0.17,-0.278,-0.252,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.335,3.452,40.044,0.167,-0.277,-0.246,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.266,3.521,40.015,0.178,-0.285,-0.247,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.286,3.521,40.456,0.168,-0.283,-0.243,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.178,3.589,39.985,0.167,-0.275,-0.247,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.394,3.432,40.358,0.166,-0.276,-0.248,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.217,3.55,40.338,0.166,-0.276,-0.243,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.325,3.393,40.426,0.16,-0.28,-0.247,    ,848.706,-64.741,330.727,-178.177,-0.745,179.016
5.276,3.472,40.22,0.165,-0.287,-0.246,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.423,3.442,40.358,0.167,-0.283,-0.251,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.266,3.55,40.466,0.169,-0.273,-0.246,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.384,3.422,40.515,0.172,-0.288,-0.249,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.335,3.354,40.171,0.16,-0.285,-0.244,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.354,3.452,40.24,0.159,-0.281,-0.245,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.256,3.55,40.358,0.165,-0.276,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.276,3.511,40.25,0.174,-0.276,-0.242,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.345,3.55,40.162,0.173,-0.284,-0.245,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.266,3.501,40.181,0.169,-0.284,-0.251,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.413,3.599,40.015,0.174,-0.287,-0.246,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.345,3.413,40.113,0.17,-0.291,-0.252,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.374,3.501,40.269,0.169,-0.284,-0.248,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.374,3.364,40.318,0.159,-0.276,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.286,3.413,40.054,0.167,-0.283,-0.244,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.237,3.472,40.113,0.166,-0.271,-0.243,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.266,3.442,40.279,0.164,-0.273,-0.248,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.374,3.432,40.171,0.172,-0.281,-0.247,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.325,3.511,40.191,0.169,-0.283,-0.249,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.472,3.236,40.26,0.152,-0.28,-0.242,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.413,3.521,40.397,0.176,-0.281,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.345,3.57,40.524,0.175,-0.287,-0.246,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.551,3.354,40.181,0.169,-0.298,-0.252,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.305,3.55,39.887,0.175,-0.279,-0.245,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.266,3.56,40.348,0.168,-0.283,-0.249,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.364,3.511,40.22,0.163,-0.278,-0.248,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.325,3.432,40.269,0.162,-0.283,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.276,3.57,40.505,0.171,-0.274,-0.251,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.276,3.462,40.328,0.167,-0.281,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.217,3.383,40.407,0.159,-0.269,-0.251,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.462,3.403,40.544,0.161,-0.282,-0.249,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.286,3.501,39.838,0.177,-0.28,-0.244,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.335,3.511,40.377,0.164,-0.276,-0.245,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.335,3.422,40.446,0.164,-0.279,-0.249,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.433,3.354,40.289,0.158,-0.282,-0.245,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.384,3.491,39.858,0.169,-0.281,-0.241,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.325,3.53,40.064,0.173,-0.275,-0.245,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.247,3.472,40.162,0.172,-0.279,-0.254,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.502,3.609,40.181,0.174,-0.289,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.266,3.393,40.338,0.159,-0.277,-0.253,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.266,3.432,40.524,0.161,-0.271,-0.251,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.403,3.511,40.446,0.168,-0.278,-0.242,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.354,3.609,40.446,0.173,-0.281,-0.254,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.364,3.393,40.407,0.161,-0.275,-0.25,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.374,3.452,40.505,0.155,-0.285,-0.254,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.315,3.511,39.975,0.164,-0.279,-0.243,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.325,3.53,40.054,0.174,-0.279,-0.239,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.403,3.609,40.162,0.176,-0.285,-0.239,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.256,3.383,40.613,0.164,-0.28,-0.245,    ,848.706,-64.741,330.727,-178.177,-0.745,179.016
5.227,3.599,39.936,0.169,-0.279,-0.245,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.296,3.413,40.093,0.172,-0.282,-0.243,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.403,3.432,40.25,0.176,-0.285,-0.24,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.443,3.334,39.926,0.164,-0.286,-0.238,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.237,3.462,40.456,0.164,-0.275,-0.248,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.305,3.501,39.917,0.167,-0.278,-0.244,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.443,3.442,39.828,0.17,-0.287,-0.246,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.384,3.324,40.211,0.157,-0.278,-0.241,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.335,3.364,40.22,0.17,-0.279,-0.242,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.335,3.452,40.22,0.156,-0.281,-0.244,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.325,3.344,40.005,0.159,-0.275,-0.242,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.374,3.462,40.093,0.16,-0.277,-0.243,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.403,3.648,40.22,0.169,-0.279,-0.243,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.305,3.55,40.152,0.168,-0.29,-0.244,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.276,3.619,40.034,0.178,-0.279,-0.238,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.276,3.609,40.132,0.178,-0.28,-0.245,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.384,3.472,40.073,0.166,-0.282,-0.242,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.325,3.511,40.162,0.171,-0.279,-0.243,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.403,3.452,40.044,0.164,-0.279,-0.24,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
5.325,3.472,40.201,0.167,-0.277,-0.244,    ,848.705,-64.741,330.727,-178.177,-0.745,179.016
