Fx,Fy,Fz,Mx,My,Mz, ,X,Y,Z,W,P,R
11.268,6.453,33.882,-0.934,0.570,0.582,    ,875.771,-33.159,387.179,-173.963,9.468,-129.266
10.140,7.375,32.636,-0.959,0.559,0.412,    ,875.771,-33.159,387.179,-173.366,9.062,-125.560
9.895,7.914,33.176,-1.039,0.541,0.446,    ,875.771,-33.159,387.179,-172.688,8.526,-121.125
9.532,8.453,34.804,-1.099,0.543,0.470,    ,875.771,-33.159,387.179,-172.148,8.032,-117.374
8.904,9.130,35.020,-1.121,0.528,0.352,    ,875.771,-33.159,387.179,-171.559,7.410,-112.995
8.100,9.512,34.627,-1.174,0.489,0.296,    ,875.771,-33.159,387.179,-171.096,6.845,-109.265
7.326,10.052,34.578,-1.201,0.465,0.239,    ,875.771,-33.159,387.179,-170.596,6.137,-104.845
6.874,10.532,34.225,-1.236,0.411,0.239,    ,875.771,-33.159,387.179,-170.229,5.530,-101.230
6.188,10.876,35.608,-1.286,0.431,0.176,    ,875.771,-33.159,387.179,-169.826,4.742,-96.736
5.021,10.925,36.255,-1.351,0.393,0.114,    ,875.771,-33.159,387.179,-169.549,4.089,-93.137
4.560,11.856,34.922,-1.307,0.314,0.061,    ,875.771,-33.159,387.179,-169.269,3.277,-88.787
3.383,12.033,34.608,-1.325,0.284,-0.047,    ,875.771,-33.159,387.179,-169.100,2.655,-85.526
3.619,11.935,34.470,-1.403,0.317,0.028,    ,873.304,-32.921,386.736,-169.427,2.694,-85.441
4.129,7.718,34.127,-1.140,0.292,0.149,    ,853.031,-31.002,383.657,-172.131,3.138,-85.368
4.335,7.688,35.137,-1.284,0.378,0.180,    ,832.388,-29.127,381.534,-174.867,3.591,-85.317
5.090,3.089,34.833,-0.950,0.371,0.347,    ,813.404,-27.471,380.470,-177.374,4.006,-85.289
5.119,3.354,34.794,-0.981,0.384,0.346,    ,813.404,-27.471,380.470,-177.374,4.006,-85.289
5.070,3.354,34.127,-0.962,0.382,0.369,    ,813.404,-27.471,380.470,-177.374,4.006,-85.289
